,bbox_list
b3b0f804c.jpg,"[(656, 559, 736, 718)]"
b3b21088c.jpg,"[(409, 379, 431, 399)]"
b3b2d0bf4.jpg,"[(277, 628, 384, 742)]"
b3b4aa70f.jpg,"[(118, 277, 218, 431)]"
b3ba9bf45.jpg,"[(447, 210, 468, 272)]"
b3bc02279.jpg,"[(492, 148, 504, 162), (348, 270, 359, 281)]"
b3c3bdfb0.jpg,"[(434, 620, 443, 626)]"
b3c4ba22f.jpg,"[(657, 523, 756, 623)]"
b3c5e3cf1.jpg,"[(460, 102, 484, 132)]"
b3d03767b.jpg,"[(93, 269, 150, 318), (258, 416, 278, 435), (84, 667, 98, 681)]"
b3d04df54.jpg,"[(607, 138, 707, 303)]"
b3d3b1e25.jpg,"[(652, 613, 735, 718)]"
b3d77c181.jpg,"[(300, 0, 319, 67)]"
b3e25725e.jpg,"[(421, 0, 619, 122)]"
b3e2cf87f.jpg,"[(454, 320, 483, 339), (560, 402, 644, 456)]"
b3e3b5227.jpg,"[(13, 388, 32, 403)]"
b3e4599a0.jpg,"[(94, 642, 295, 753)]"
b3e6d93a7.jpg,"[(207, 270, 227, 362)]"
b3f4b6ac2.jpg,"[(299, 236, 329, 258)]"
b3f56ca16.jpg,"[(428, 95, 450, 115)]"
b3feafebc.jpg,"[(454, 440, 492, 511), (368, 547, 395, 578)]"
b401c2e57.jpg,"[(160, 164, 196, 178)]"
b402124f7.jpg,"[(574, 254, 595, 263)]"
b406cc3ef.jpg,"[(429, 107, 445, 124), (67, 153, 86, 173), (201, 654, 218, 670), (64, 665, 81, 686), (312, 714, 331, 736)]"
b40712941.jpg,"[(232, 36, 261, 143), (142, 627, 197, 768)]"
b40ab391b.jpg,"[(729, 507, 746, 535)]"
b40b5d671.jpg,"[(648, 559, 692, 650)]"
b40f3adea.jpg,"[(362, 49, 385, 85)]"
b412901de.jpg,"[(508, 566, 766, 694)]"
b413ff018.jpg,"[(54, 224, 64, 235)]"
b41570115.jpg,"[(528, 323, 684, 430)]"
b416129ce.jpg,"[(471, 302, 541, 388), (345, 514, 375, 545), (143, 570, 158, 587), (274, 746, 291, 765)]"
b4174597f.jpg,"[(0, 321, 57, 494)]"
b418edd67.jpg,"[(183, 338, 201, 345)]"
b41a66811.jpg,"[(477, 79, 492, 110)]"
b41ca5874.jpg,"[(35, 533, 189, 658)]"
b4226486e.jpg,"[(221, 198, 245, 218)]"
b424152a0.jpg,"[(507, 241, 542, 325)]"
b42439685.jpg,"[(627, 122, 638, 126)]"
b4256e07a.jpg,"[(325, 48, 474, 166)]"
b4270c27a.jpg,"[(655, 347, 663, 354), (751, 424, 759, 431), (724, 432, 732, 440), (730, 460, 739, 467), (722, 484, 729, 490), (702, 508, 710, 516), (649, 518, 658, 525), (750, 528, 758, 535)]"
b4271ccac.jpg,"[(32, 157, 38, 163)]"
b42a7c16f.jpg,"[(651, 54, 665, 67)]"
b42b70ba8.jpg,"[(678, 0, 750, 51), (729, 193, 768, 218), (530, 596, 596, 664)]"
b42f7f532.jpg,"[(648, 744, 722, 768)]"
b434388c9.jpg,"[(304, 452, 433, 718)]"
b43652f54.jpg,"[(149, 136, 160, 155), (123, 301, 130, 313)]"
b43a2ec0f.jpg,"[(173, 142, 272, 357)]"
b43b12d0c.jpg,"[(423, 0, 492, 109)]"
b43c2f112.jpg,"[(41, 704, 81, 768)]"
b44214ea8.jpg,"[(699, 179, 729, 196), (464, 439, 609, 582), (640, 570, 750, 639)]"
b44507e1c.jpg,"[(3, 231, 38, 296)]"
b44a61c2c.jpg,"[(700, 92, 744, 142)]"
b44ab9783.jpg,"[(89, 435, 150, 519)]"
b450ebacd.jpg,"[(232, 314, 328, 349), (59, 459, 73, 474)]"
b45625277.jpg,"[(618, 677, 626, 703)]"
b4567d9e7.jpg,"[(171, 400, 182, 418)]"
b45bec17d.jpg,"[(146, 215, 195, 372)]"
b45d22241.jpg,"[(53, 36, 151, 312)]"
b45eef199.jpg,"[(269, 77, 417, 334)]"
b460acde6.jpg,"[(735, 543, 743, 558)]"
b461206a5.jpg,"[(426, 610, 512, 656)]"
b46211d57.jpg,"[(603, 164, 768, 278)]"
b46213479.jpg,"[(76, 551, 144, 710)]"
b462a2377.jpg,"[(66, 158, 90, 169)]"
b464c26b1.jpg,"[(254, 0, 352, 53)]"
b46576f7e.jpg,"[(372, 676, 458, 749)]"
b4657c7c3.jpg,"[(149, 271, 195, 339), (334, 709, 363, 765)]"
b4658f910.jpg,"[(63, 310, 92, 475)]"
b469eda90.jpg,"[(244, 42, 259, 60)]"
b46c4c03e.jpg,"[(479, 361, 487, 391)]"
b46d0fccb.jpg,"[(35, 16, 67, 34)]"
b46f68a75.jpg,"[(514, 0, 565, 69)]"
b46fbcbb0.jpg,"[(676, 603, 700, 629)]"
b470ff529.jpg,"[(158, 182, 198, 222)]"
b4743ccd1.jpg,"[(579, 23, 618, 90)]"
b475c1953.jpg,"[(588, 383, 604, 396)]"
b47711a9f.jpg,"[(311, 606, 406, 695)]"
b479181c9.jpg,"[(488, 707, 506, 724), (509, 734, 526, 760), (568, 738, 578, 743), (630, 739, 657, 759), (620, 749, 626, 757)]"
b47be64ce.jpg,"[(153, 539, 165, 551), (120, 712, 127, 721), (153, 713, 158, 723), (133, 714, 145, 729)]"
b47c4bdb6.jpg,"[(95, 410, 126, 576)]"
b47ce92d6.jpg,"[(244, 484, 261, 497)]"
b47d6e6b7.jpg,"[(665, 123, 687, 143), (15, 388, 47, 414)]"
b47df3190.jpg,"[(519, 117, 599, 280), (312, 588, 439, 729)]"
b480eba45.jpg,"[(101, 258, 110, 271)]"
b4825b545.jpg,"[(213, 225, 251, 380)]"
b483d8bc1.jpg,"[(554, 245, 562, 255)]"
b489e0206.jpg,"[(592, 0, 738, 173)]"
b48ac793d.jpg,"[(170, 184, 181, 193)]"
b48ad7b97.jpg,"[(247, 592, 339, 748)]"
b48c42ed9.jpg,"[(713, 431, 735, 455)]"
b48c5c82d.jpg,"[(259, 163, 356, 325)]"
b48fb0e69.jpg,"[(374, 270, 530, 360), (14, 652, 58, 752)]"
b48fd3784.jpg,"[(356, 107, 518, 431)]"
b491add51.jpg,"[(366, 372, 410, 487)]"
b492ad045.jpg,"[(0, 137, 60, 161), (65, 254, 130, 282), (71, 290, 131, 315)]"
b494ced02.jpg,"[(324, 56, 338, 74), (353, 61, 364, 82), (338, 62, 348, 76), (310, 225, 320, 240), (332, 248, 344, 265), (283, 301, 292, 314), (248, 302, 259, 321), (294, 335, 306, 354), (258, 375, 269, 394), (310, 481, 316, 486), (272, 488, 289, 509), (640, 498, 647, 504), (268, 593, 282, 613)]"
b496cc6bf.jpg,"[(615, 223, 629, 238), (118, 547, 190, 583)]"
b49891f02.jpg,"[(235, 651, 285, 744)]"
b49ccdcd2.jpg,"[(551, 504, 592, 529)]"
b49d8c9d5.jpg,"[(167, 222, 290, 509)]"
b49d90867.jpg,"[(0, 482, 84, 731)]"
b49e229cd.jpg,"[(449, 107, 480, 174), (163, 142, 190, 221), (207, 144, 235, 223), (386, 237, 407, 278), (137, 250, 173, 361)]"
b4a2a92da.jpg,"[(140, 301, 206, 348)]"
b4a518c26.jpg,"[(200, 732, 207, 738)]"
b4af7efd9.jpg,"[(679, 130, 705, 186), (409, 268, 433, 294), (634, 372, 644, 392), (264, 409, 310, 477), (613, 567, 654, 607), (449, 631, 489, 696)]"
b4b8c1c14.jpg,"[(7, 72, 105, 242), (304, 284, 399, 486)]"
b4bcacc29.jpg,"[(230, 369, 240, 375), (305, 615, 313, 620), (484, 724, 491, 729)]"
b4bfa105d.jpg,"[(79, 642, 102, 658)]"
b4bfb32e1.jpg,"[(218, 26, 259, 47), (207, 78, 279, 146), (432, 113, 445, 124)]"
b4c035def.jpg,"[(55, 65, 217, 177)]"
b4c31488c.jpg,"[(7, 34, 56, 193)]"
b4c451d6f.jpg,"[(598, 35, 677, 86), (638, 40, 645, 49), (552, 519, 768, 753)]"
b4c628556.jpg,"[(745, 272, 761, 282), (167, 651, 173, 666)]"
b4c904259.jpg,"[(635, 335, 707, 416)]"
b4ca5b5bf.jpg,"[(430, 477, 449, 494)]"
b4cc00eb1.jpg,"[(565, 257, 577, 270)]"
b4d5031b0.jpg,"[(17, 290, 67, 475), (225, 387, 244, 399), (304, 426, 364, 450), (451, 529, 468, 591), (283, 540, 293, 584)]"
b4d77c9dc.jpg,"[(256, 383, 267, 393)]"
b4d7fd3b0.jpg,"[(364, 106, 377, 119)]"
b4dcf83c3.jpg,"[(383, 736, 466, 768)]"
b4ddaff1c.jpg,"[(679, 589, 743, 610)]"
b4df5a3a6.jpg,"[(573, 67, 663, 130), (36, 399, 112, 481)]"
b4df8286d.jpg,"[(329, 287, 390, 364), (503, 578, 528, 608)]"
b4e082bb9.jpg,"[(221, 678, 232, 687)]"
b4e089106.jpg,"[(602, 360, 621, 406)]"
b4e0bfdc7.jpg,"[(680, 225, 703, 243), (678, 241, 712, 264), (686, 263, 707, 279), (689, 276, 715, 297), (642, 400, 671, 437), (687, 411, 741, 467), (681, 440, 704, 477), (733, 454, 734, 455)]"
b4e14fed3.jpg,"[(112, 384, 121, 397), (126, 404, 133, 410), (119, 449, 131, 461), (221, 449, 228, 452), (101, 451, 111, 460), (236, 458, 248, 471), (158, 496, 167, 505), (153, 509, 166, 517), (186, 513, 197, 524), (155, 521, 163, 527), (178, 522, 190, 533), (158, 528, 166, 534), (157, 537, 166, 546)]"
b4e432c6c.jpg,"[(405, 169, 485, 355)]"
b4e4efc57.jpg,"[(270, 263, 343, 387)]"
b4e51b44b.jpg,"[(281, 278, 410, 344)]"
b4e560d91.jpg,"[(695, 272, 753, 344), (717, 469, 725, 480), (540, 628, 577, 682)]"
b4e6b21a9.jpg,"[(695, 265, 768, 594)]"
b4e96d60f.jpg,"[(295, 339, 364, 374), (171, 379, 194, 392)]"
b4e981a8d.jpg,"[(707, 105, 749, 190)]"
b4eab3de9.jpg,"[(49, 632, 130, 673)]"
b4eafae28.jpg,"[(52, 377, 183, 559)]"
b4eb506b0.jpg,"[(350, 632, 363, 651)]"
b4eb5ca33.jpg,"[(412, 50, 470, 243), (657, 254, 696, 362), (133, 372, 142, 396), (132, 519, 160, 593)]"
b4ec20d7f.jpg,"[(571, 277, 719, 516), (199, 614, 225, 673)]"
b4ee31d2a.jpg,"[(252, 185, 265, 192), (202, 431, 215, 442), (192, 446, 207, 452)]"
b4efd0322.jpg,"[(33, 510, 118, 568)]"
b4f04a162.jpg,"[(117, 115, 123, 132)]"
b4f27deff.jpg,"[(493, 320, 505, 333), (484, 348, 494, 358)]"
b4f2fa5da.jpg,"[(207, 0, 256, 65), (490, 82, 512, 143), (660, 162, 714, 229), (93, 190, 135, 247), (675, 335, 726, 391), (117, 389, 191, 454), (425, 404, 469, 470), (590, 439, 608, 456), (600, 493, 635, 535), (291, 551, 340, 594), (497, 581, 520, 606), (402, 685, 440, 719), (368, 731, 406, 747)]"
b4f349069.jpg,"[(29, 345, 179, 601)]"
b4f540aaa.jpg,"[(112, 411, 291, 531)]"
b4f58f5f2.jpg,"[(525, 0, 655, 204)]"
b4f8b4b66.jpg,"[(508, 499, 631, 590)]"
b4f8f2177.jpg,"[(292, 207, 357, 292), (313, 293, 336, 311), (534, 486, 730, 588)]"
b4fa26c5a.jpg,"[(65, 169, 105, 306)]"
b4fa95006.jpg,"[(702, 223, 754, 359)]"
b4fb5dd30.jpg,"[(740, 537, 758, 591)]"
b4fbf682c.jpg,"[(76, 624, 169, 702)]"
b4ff0e73f.jpg,"[(488, 696, 506, 723)]"
b5031b5cf.jpg,"[(333, 666, 348, 677)]"
b50714df1.jpg,"[(519, 34, 568, 193)]"
b50841a31.jpg,"[(471, 232, 513, 330)]"
b51b31538.jpg,"[(304, 49, 336, 117), (556, 134, 571, 170)]"
b51b52ac1.jpg,"[(494, 467, 530, 481)]"
b51c8159b.jpg,"[(482, 300, 501, 326)]"
b51e12e82.jpg,"[(108, 120, 118, 143), (103, 306, 126, 335)]"
b520efd93.jpg,"[(377, 743, 401, 759)]"
b521409d7.jpg,"[(0, 404, 7, 414)]"
b521ca70c.jpg,"[(749, 159, 768, 189)]"
b5238555f.jpg,"[(485, 0, 692, 248)]"
b52467bf2.jpg,"[(166, 584, 324, 642)]"
b5247d442.jpg,"[(297, 146, 360, 222)]"
b5253c88b.jpg,"[(276, 365, 328, 492)]"
b52dfaab5.jpg,"[(81, 690, 97, 709)]"
b52e986bb.jpg,"[(493, 183, 527, 214)]"
b530c05fa.jpg,"[(483, 92, 519, 129), (391, 93, 399, 103), (504, 98, 558, 153), (445, 131, 478, 166), (429, 157, 498, 228)]"
b534fb4c1.jpg,"[(703, 544, 715, 557)]"
b5353b3d0.jpg,"[(727, 182, 753, 325), (612, 335, 740, 446)]"
b5353d1b8.jpg,"[(308, 12, 461, 157)]"
b5367e221.jpg,"[(310, 169, 363, 319)]"
b5372f3e8.jpg,"[(107, 125, 183, 183), (467, 368, 683, 539)]"
b53b110e8.jpg,"[(473, 337, 482, 349), (305, 420, 315, 431)]"
b53b4992f.jpg,"[(396, 119, 403, 129), (292, 370, 393, 526)]"
b53c5de30.jpg,"[(184, 295, 195, 304), (111, 311, 128, 324), (181, 387, 195, 398), (287, 414, 303, 424), (198, 434, 211, 448), (286, 467, 301, 482), (265, 472, 279, 495), (250, 474, 259, 492), (216, 481, 226, 495), (224, 514, 235, 532), (238, 527, 250, 544)]"
b53cd388e.jpg,"[(752, 403, 768, 421), (698, 447, 710, 461)]"
b53f5aa88.jpg,"[(178, 175, 215, 211)]"
b5414eee8.jpg,"[(38, 87, 50, 99), (551, 497, 568, 510), (191, 690, 201, 703)]"
b54360b0d.jpg,"[(578, 67, 758, 173), (247, 420, 302, 495)]"
b543b196a.jpg,"[(186, 144, 225, 185)]"
b5446342b.jpg,"[(317, 498, 323, 509)]"
b549a5c11.jpg,"[(278, 281, 296, 300), (225, 350, 246, 368), (82, 469, 98, 492), (11, 747, 27, 765)]"
b54b8c9b3.jpg,"[(617, 306, 744, 490)]"
b54e39bc5.jpg,"[(527, 77, 645, 338)]"
b5535152c.jpg,"[(462, 262, 515, 423), (180, 643, 255, 751)]"
b554282f2.jpg,"[(467, 120, 477, 137)]"
b555ad9aa.jpg,"[(4, 388, 71, 596), (0, 673, 32, 768)]"
b55607801.jpg,"[(70, 159, 96, 179)]"
b55833806.jpg,"[(12, 600, 20, 624)]"
b558e60c6.jpg,"[(511, 682, 528, 704)]"
b55a060dc.jpg,"[(515, 215, 537, 237), (714, 224, 730, 250), (445, 247, 459, 261)]"
b55b4ddab.jpg,"[(293, 538, 382, 768)]"
b55ca2d69.jpg,"[(429, 584, 588, 688), (7, 595, 96, 662), (399, 646, 414, 659)]"
b561f6edd.jpg,"[(280, 37, 354, 293), (672, 273, 721, 442)]"
b5646018f.jpg,"[(733, 682, 740, 694)]"
b56b6ef88.jpg,"[(648, 183, 716, 318), (145, 200, 182, 257)]"
b56d15b7d.jpg,"[(140, 690, 153, 702)]"
b57029184.jpg,"[(287, 501, 301, 516)]"
b574fc01f.jpg,"[(371, 745, 387, 762)]"
b5772bed0.jpg,"[(294, 293, 369, 391)]"
b578eb71e.jpg,"[(117, 350, 128, 361), (44, 438, 69, 446), (316, 598, 324, 614)]"
b57fe88ee.jpg,"[(298, 121, 351, 139)]"
b5815dd74.jpg,"[(200, 751, 221, 766)]"
b5829a42c.jpg,"[(9, 54, 55, 75)]"
b588cb54d.jpg,"[(597, 746, 608, 756), (578, 751, 600, 766)]"
b58f43697.jpg,"[(12, 81, 26, 101)]"
b58fce0ac.jpg,"[(113, 412, 144, 439)]"
b5971a1b1.jpg,"[(709, 283, 717, 307)]"
b59f261de.jpg,"[(612, 324, 674, 395), (73, 639, 83, 671)]"
b59fada22.jpg,"[(377, 665, 394, 683)]"
b5b0b4cc5.jpg,"[(508, 626, 536, 676)]"
b5b3c16cf.jpg,"[(506, 590, 536, 603)]"
b5b4c7d61.jpg,"[(628, 740, 639, 750)]"
b5b6373bb.jpg,"[(209, 61, 224, 78)]"
b5b6c3aae.jpg,"[(351, 335, 477, 421)]"
b5b975869.jpg,"[(719, 136, 734, 152)]"
b5bcba7d1.jpg,"[(32, 104, 41, 119)]"
b5bd432b1.jpg,"[(188, 174, 218, 234), (422, 369, 444, 402)]"
b5bd446ff.jpg,"[(611, 75, 659, 122)]"
b5be438e0.jpg,"[(383, 97, 587, 239)]"
b5c182551.jpg,"[(618, 170, 624, 183)]"
b5c304f8c.jpg,"[(230, 293, 296, 366), (736, 347, 768, 422)]"
b5c655c2f.jpg,"[(666, 726, 678, 756)]"
b5c90f218.jpg,"[(423, 269, 444, 285), (392, 284, 413, 303)]"
b5c94e650.jpg,"[(506, 245, 529, 267), (565, 437, 572, 445)]"
b5c9591d5.jpg,"[(53, 343, 65, 356)]"
b5c97039f.jpg,"[(710, 175, 766, 393)]"
b5ca4b7a2.jpg,"[(437, 642, 441, 652)]"
b5ccbc34b.jpg,"[(62, 397, 100, 447)]"
b5ce2120c.jpg,"[(232, 427, 248, 449)]"
b5cf185b7.jpg,"[(479, 147, 504, 250), (45, 162, 81, 232), (545, 505, 602, 672)]"
b5d067ba9.jpg,"[(207, 618, 234, 635)]"
b5d170116.jpg,"[(322, 507, 444, 677)]"
b5d268d70.jpg,"[(497, 657, 591, 727)]"
b5d4c56d3.jpg,"[(511, 192, 576, 244)]"
b5db44b05.jpg,"[(155, 549, 169, 562)]"
b5dc6cd1b.jpg,"[(76, 201, 152, 334)]"
b5de794fb.jpg,"[(306, 83, 317, 117), (612, 89, 682, 203), (149, 256, 179, 296)]"
b5e0ad87c.jpg,"[(284, 411, 376, 478)]"
b5e2173f8.jpg,"[(439, 606, 515, 691)]"
b5e45403d.jpg,"[(514, 157, 523, 165)]"
b5e59954c.jpg,"[(499, 20, 517, 36), (396, 116, 408, 124), (256, 159, 267, 166), (118, 213, 130, 234), (311, 213, 326, 225), (483, 216, 497, 230), (185, 239, 192, 245), (153, 303, 163, 313), (196, 362, 206, 377), (156, 431, 171, 449), (64, 473, 74, 482), (121, 487, 131, 495)]"
b5e5de0dd.jpg,"[(248, 96, 262, 111)]"
b5e7467ad.jpg,"[(359, 130, 497, 187)]"
b5e767b22.jpg,"[(0, 531, 112, 758)]"
b5eb8afbc.jpg,"[(316, 92, 576, 179)]"
b5f12d29b.jpg,"[(271, 13, 286, 36), (127, 14, 155, 88), (425, 100, 482, 123), (351, 110, 377, 118), (629, 699, 644, 722)]"
b5f175db4.jpg,"[(379, 475, 465, 651)]"
b5f1e3e0b.jpg,"[(45, 14, 97, 95), (173, 128, 265, 203), (11, 231, 48, 271), (286, 372, 366, 470), (627, 569, 768, 672), (107, 602, 184, 664), (78, 630, 106, 653)]"
b5f597bc8.jpg,"[(0, 167, 123, 459)]"
b5f604853.jpg,"[(76, 82, 160, 121)]"
b5f74e773.jpg,"[(649, 619, 664, 643), (608, 679, 621, 696)]"
b5fd6f0ed.jpg,"[(173, 656, 340, 737)]"
b5fdb31db.jpg,"[(99, 283, 131, 317)]"
b60053cc8.jpg,"[(487, 137, 513, 238)]"
b600be183.jpg,"[(376, 99, 404, 130)]"
b605476c4.jpg,"[(365, 565, 396, 596)]"
b608c9319.jpg,"[(347, 122, 389, 164)]"
b609073f9.jpg,"[(159, 658, 235, 768)]"
b60b356bf.jpg,"[(725, 3, 757, 85)]"
b60c90893.jpg,"[(477, 591, 492, 622)]"
b60cd7528.jpg,"[(345, 541, 361, 563)]"
b615559b4.jpg,"[(114, 583, 134, 647), (135, 588, 147, 655)]"
b615bebd8.jpg,"[(635, 665, 677, 753)]"
b61bdee43.jpg,"[(126, 260, 238, 359)]"
b61c9059b.jpg,"[(68, 144, 76, 152)]"
b61f1850c.jpg,"[(702, 310, 749, 387)]"
b626b87df.jpg,"[(183, 94, 259, 179)]"
b6278183f.jpg,"[(182, 151, 294, 214)]"
b628e9f35.jpg,"[(606, 170, 628, 198), (689, 228, 735, 308), (564, 454, 591, 498), (675, 564, 707, 609), (691, 719, 729, 768)]"
b629c5d85.jpg,"[(181, 342, 214, 424)]"
b62bdf10e.jpg,"[(17, 568, 29, 611)]"
b62ccdef7.jpg,"[(437, 0, 456, 21)]"
b630487cf.jpg,"[(57, 140, 98, 217)]"
b6327318c.jpg,"[(388, 414, 408, 430)]"
b635c4d10.jpg,"[(360, 610, 373, 622)]"
b63ddf561.jpg,"[(616, 633, 726, 696)]"
b6426f4f4.jpg,"[(45, 285, 140, 322)]"
b6444ec82.jpg,"[(319, 285, 361, 314)]"
b6455ff65.jpg,"[(205, 754, 221, 768)]"
b645cd49b.jpg,"[(648, 172, 730, 333)]"
b645ee949.jpg,"[(334, 434, 394, 515)]"
b64846832.jpg,"[(34, 38, 45, 50)]"
b64b8f308.jpg,"[(2, 169, 14, 180)]"
b64c1cef0.jpg,"[(150, 110, 159, 119), (170, 186, 181, 196), (156, 298, 169, 310), (235, 361, 239, 368)]"
b64e9cd61.jpg,"[(412, 425, 425, 438)]"
b64f886c7.jpg,"[(628, 478, 768, 687)]"
b65695e1c.jpg,"[(124, 186, 146, 278)]"
b6598dae9.jpg,"[(410, 303, 423, 316), (187, 344, 193, 356), (363, 517, 369, 524)]"
b65c1c122.jpg,"[(522, 241, 529, 249), (528, 321, 534, 328), (474, 506, 481, 514), (360, 620, 365, 627)]"
b65cbe1ba.jpg,"[(330, 433, 396, 565)]"
b65e58efe.jpg,"[(168, 738, 184, 755)]"
b6627fa20.jpg,"[(707, 34, 723, 52)]"
b665a1000.jpg,"[(17, 152, 100, 190)]"
b66afc5c3.jpg,"[(268, 739, 284, 751)]"
b66b97425.jpg,"[(571, 514, 633, 704)]"
b66be05a5.jpg,"[(97, 159, 256, 403)]"
b66f5f9f4.jpg,"[(507, 319, 584, 358)]"
b6718ec08.jpg,"[(631, 532, 719, 768)]"
b67375af3.jpg,"[(732, 347, 740, 357)]"
b676000c6.jpg,"[(62, 252, 71, 256), (299, 300, 305, 306), (73, 506, 78, 512), (54, 512, 61, 520), (20, 519, 26, 528), (32, 519, 39, 525)]"
b679a4d70.jpg,"[(368, 171, 430, 263)]"
b67f40e7b.jpg,"[(343, 473, 370, 529)]"
b67fe7ad9.jpg,"[(646, 96, 674, 164)]"
b680ec230.jpg,"[(65, 21, 141, 95)]"
b68620f92.jpg,"[(195, 452, 450, 678)]"
b68ba9769.jpg,"[(99, 348, 256, 391)]"
b68bcc5b2.jpg,"[(245, 645, 302, 722)]"
b68be9084.jpg,"[(218, 125, 248, 156)]"
b68c10067.jpg,"[(356, 693, 437, 757)]"
b68df5ced.jpg,"[(530, 86, 542, 114), (51, 681, 131, 750)]"
b6915e027.jpg,"[(230, 648, 252, 670)]"
b691aebdb.jpg,"[(695, 408, 722, 588)]"
b693d4b0c.jpg,"[(93, 465, 383, 592), (280, 588, 291, 618)]"
b696279b8.jpg,"[(317, 35, 330, 49), (304, 38, 315, 52)]"
b69ddf5d3.jpg,"[(699, 305, 720, 321), (683, 353, 704, 359), (655, 449, 676, 464), (629, 509, 647, 525), (626, 531, 648, 551)]"
b6a1c9842.jpg,"[(290, 647, 321, 668)]"
b6a2cef21.jpg,"[(176, 578, 194, 597)]"
b6a2f14c3.jpg,"[(615, 456, 642, 560)]"
b6a5f9887.jpg,"[(258, 694, 278, 750)]"
b6a7b45a6.jpg,"[(440, 33, 456, 62), (482, 522, 511, 575), (590, 531, 645, 627), (421, 645, 455, 707), (273, 727, 282, 741)]"
b6a953137.jpg,"[(528, 57, 548, 81)]"
b6ac6f193.jpg,"[(152, 385, 177, 405), (232, 405, 309, 447)]"
b6adcae59.jpg,"[(138, 644, 247, 704)]"
b6ae0deda.jpg,"[(121, 268, 231, 482)]"
b6b270d5c.jpg,"[(316, 199, 328, 211)]"
b6b3c0b1d.jpg,"[(156, 50, 214, 243), (401, 254, 440, 362)]"
b6b53f1b8.jpg,"[(66, 465, 81, 476), (30, 536, 55, 549)]"
b6b84d589.jpg,"[(123, 259, 177, 431)]"
b6ba937f7.jpg,"[(563, 457, 649, 548)]"
b6baaa565.jpg,"[(81, 529, 94, 541)]"
b6bc6b913.jpg,"[(96, 500, 278, 744)]"
b6bfb5856.jpg,"[(335, 427, 391, 614)]"
b6c90d793.jpg,"[(35, 130, 243, 289)]"
b6cafa726.jpg,"[(275, 113, 293, 171), (554, 757, 562, 767)]"
b6cb236c0.jpg,"[(275, 717, 286, 738)]"
b6cfe1217.jpg,"[(590, 269, 615, 304)]"
b6d166519.jpg,"[(416, 25, 434, 89)]"
b6d1ad30d.jpg,"[(411, 179, 460, 260)]"
b6d1e5de7.jpg,"[(63, 10, 95, 18)]"
b6d2e8756.jpg,"[(3, 581, 20, 597)]"
b6d8868a9.jpg,"[(235, 133, 285, 212), (329, 283, 378, 356), (267, 340, 288, 360), (553, 448, 595, 526), (703, 596, 740, 657)]"
b6da569a1.jpg,"[(416, 364, 443, 383)]"
b6e5daba1.jpg,"[(637, 512, 647, 518)]"
b6ed89bef.jpg,"[(590, 485, 642, 571)]"
b6ee69aae.jpg,"[(102, 283, 198, 555)]"
b6f2df649.jpg,"[(60, 348, 320, 435)]"
b6f3cef73.jpg,"[(453, 601, 468, 626)]"
b6f6bb8e3.jpg,"[(640, 304, 650, 316), (473, 369, 484, 379)]"
b6f9fb684.jpg,"[(45, 117, 65, 131), (749, 695, 765, 708)]"
b6fab36ee.jpg,"[(549, 184, 561, 199)]"
b6fb06f7b.jpg,"[(143, 101, 317, 207)]"
b6fe7d35c.jpg,"[(36, 475, 86, 554)]"
b6ff22c8e.jpg,"[(320, 102, 389, 157), (60, 301, 94, 339), (31, 530, 101, 600), (245, 634, 282, 679)]"
b6ffd0b57.jpg,"[(447, 584, 459, 592)]"
b703d4000.jpg,"[(135, 681, 157, 706)]"
b70542ab8.jpg,"[(16, 731, 30, 740)]"
b706d79ae.jpg,"[(65, 747, 77, 761)]"
b708927a9.jpg,"[(533, 95, 542, 103)]"
b70920e54.jpg,"[(636, 203, 685, 378), (374, 530, 384, 559)]"
b70b13907.jpg,"[(36, 0, 45, 14)]"
b70cef58b.jpg,"[(528, 407, 544, 425), (626, 751, 634, 768)]"
b712adbc0.jpg,"[(455, 318, 607, 524)]"
b712f9c28.jpg,"[(731, 515, 766, 549), (682, 565, 696, 578)]"
b71414c4c.jpg,"[(333, 750, 340, 766)]"
b7141d477.jpg,"[(580, 362, 768, 454)]"
b717cbdc4.jpg,"[(328, 669, 341, 687), (374, 675, 383, 684), (499, 705, 511, 719), (465, 717, 482, 731), (393, 739, 415, 759)]"
b71df4976.jpg,"[(45, 430, 146, 589)]"
b71ec3c5a.jpg,"[(225, 441, 240, 477)]"
b7226ace1.jpg,"[(640, 0, 757, 123), (731, 601, 738, 606), (737, 626, 743, 638)]"
b72454c62.jpg,"[(303, 271, 311, 290), (275, 647, 284, 667)]"
b725e1195.jpg,"[(735, 327, 768, 387)]"
b726f0b1a.jpg,"[(526, 396, 570, 496)]"
b728c3c80.jpg,"[(373, 371, 379, 388)]"
b729d3783.jpg,"[(334, 9, 427, 50)]"
b72acfadd.jpg,"[(379, 38, 420, 59)]"
b72dd2631.jpg,"[(157, 0, 195, 33), (234, 7, 535, 189)]"
b72e1fdba.jpg,"[(90, 16, 106, 33), (164, 479, 176, 495), (185, 499, 195, 512), (146, 543, 172, 571)]"
b72fe5a63.jpg,"[(173, 244, 224, 319)]"
b7327dc9f.jpg,"[(396, 101, 479, 206)]"
b732851d5.jpg,"[(652, 230, 715, 320)]"
b734db3d0.jpg,"[(405, 481, 421, 498)]"
b734f5a61.jpg,"[(219, 532, 282, 701)]"
b739d0214.jpg,"[(683, 11, 697, 35)]"
b73a28cf6.jpg,"[(17, 15, 39, 40), (41, 70, 78, 137)]"
